comment_text,true_label,pred_label,true_label_nome,pred_label_nome
"Os outros animais,se provaram carne  humana,poder tem então, a mesma atitude cim outros  humanos.",1,1,neutro,neutro
Meus sinceros sentimentos para os familiares e amigos 😢😢,1,1,neutro,neutro
PELOS COMENTARIOS IDIOTAS AQUI SO TEM &quot;ESPECIALISTAS&quot;. O BRASILEIRO SENDO BRASILEIRO O CEREBRO E A A BOCA NAO ESTAO CONECTADOS. FALA ASNEIRA E BABAQUICE O TEMPO TODO.,1,1,neutro,neutro
"Senhores desculpe a minha ignorância, esses animais tem quê serem abatidos urgentemente, saber porquê, se os três animais provaram a carnes do corpo do Sr. Jorge eles vão com certeza atacar outros seres humanos quê vivem na mesma região do habitat deles.",1,1,neutro,neutro
"Bruno, toma um rocutan. Vai no dermatologista",1,1,neutro,neutro
"Os caras jamais imaginava que a brincadeira ia se tornar realidade,  infelizmente subestimar um animal selvagem não e a melhor ideia, a família ficou sem um parente querido, quando avistar esse tipo de animal selvagem ja liguem logo pra polícia ambiental.",1,1,neutro,neutro
"O ser humano colocou a espécie da Onça pintada em extinção,  quantas onças os humanos já mataram? Agora a onça faz seu trabalho de predadora e causa essa repercussão toda. E só preservar o habitat natural delas.",1,1,neutro,neutro
"Na verdade foi duas onça porque tudo indica que as onça estão no período de acasalamento,  e quando acontece isso a onça gosta de ficar perto do rios. Julho a final de setembro:<br><br>Durante a seca, as onças-pintadas ficam mais próximas das margens dos rios em busca de água e alimento, facilitando a observação em locais como o Pantanal, segundo guias",1,1,neutro,neutro
"uma tragédia oq aconteceu com o caseiro, mas espero que esse caso não resulte numa retaliação contra a espécie do animal, que está apenas sobrevivendo em seu habitat que diminui cada vez mais a cad ano...",1,1,neutro,neutro
E se eu já vi,1,1,neutro,neutro
Vai achar o que faz...,0,1,negativo,neutro
"O animal já tava observando só que ele não percebeu o risco, infelizmente esses ambientes não são os primeiros",1,1,neutro,neutro
"A onça tá no lugar dela, o homem é que não deveria está lá, estão destruindo o abtate dos animais, mais tudo é culpada do agro que não se contenta com nada e precisa destruir a natureza e tudo que ali vivi",1,1,neutro,neutro
"​@@frank2007frank não existem vários casos assim com outras espécies também, me recordo de um tigre indiano e um jacaré na África que depois de conseguir se alimentar de humanos os tem como presa, e continua se alimento.",1,1,neutro,neutro
MEU DEUS. QUE TRISTE😢😢,1,1,neutro,neutro
"Meu vizinho foi m<a href=""http://www.youtube.com/results?search_query=%23rto"">#rto</a> e devorado pelo proprio cachorro dele. so fomos descobrir quando comecou a feder. o pitbul se alimentou com os restos mortais. sena horrivel que eu nunca mais consegui esquecer",1,1,neutro,neutro
É só levar o animal pra casa desses jornalistas.,1,1,neutro,neutro
fake! só pra da visualização.,0,0,negativo,negativo
"Ele não diz isso coisa nenhuma! Pelo contrário, ele deixa claro que nós não somos parte dos alimentos, mas pode existir casos e casos devido a diversos fatores. Não venha desqualificar o biólogo pq tu já se banhou numa água de rio.",1,1,neutro,neutro
"Tadinho do Jorge,descanse em paz 💔🖤🥀😭",1,1,neutro,neutro
Coitado desse senhor 😢,1,1,neutro,neutro
Esqueceu de citar ganância!,1,1,neutro,neutro
O meu tio foi comido pera uma onça 😭😭e eu nem tinha nasido,1,1,neutro,neutro
Eu acho que a onça deveria ser morta também ela tirou uma vida que tava trabalhando 😢a onça é assasina e tara logo fazendo mas vítima 😢😢,1,1,neutro,neutro
"Não tô vendo o animal ser colocada como prioridade, infelizmente aconteceu o ataque a culpa não, é do animal culpado são os seres humanos, mesmo que tem raciocínio, mais não dar importância paras os avisos  natureza, os bicho ele não tem raciocínio, como nós , quem tem menos culpa ai é o animal, ela tá fazendo o papel dela de caçadora",1,1,neutro,neutro
